date,value
2023-08-07,55.470738
2023-08-08,53.802658
2023-08-09,53.222159
2023-08-10,52.713397
2023-08-11,52.939514
2023-08-14,51.539983
2023-08-15,48.318734
2023-08-16,46.001695
2023-08-17,44.108505
2023-08-18,45.000000
2023-08-21,44.011299
2023-08-22,42.994350
2023-08-23,45.282486
2023-08-24,43.531073
2023-08-25,43.700565
2023-08-28,45.367232
2023-08-29,47.770880
2023-08-30,48.235958
2023-08-31,47.516930
2023-09-01,49.266779
2023-09-05,45.995488
2023-09-06,44.670051
2023-09-07,43.006204
2023-09-08,42.836999
2023-09-11,42.974041
2023-09-12,43.042619
2023-09-13,41.490262
2023-09-14,44.268775
2023-09-15,43.240192
2023-09-18,41.993787
2023-09-19,41.191417
2023-09-20,40.400903
2023-09-21,37.023440
2023-09-22,36.656312
2023-09-25,37.062147
2023-09-26,34.435028
2023-09-27,35.207686
2023-09-28,36.263426
2023-09-29,36.150367
2023-10-02,33.907884
2023-10-03,31.073446
2023-10-04,31.854155
2023-10-05,31.636980
2023-10-06,33.097795
2023-10-09,34.284907
2023-10-10,35.895986
2023-10-11,35.294118
2023-10-12,32.418670
2023-10-13,31.400283
2023-10-16,33.418151
2023-10-17,35.001414
2023-10-18,31.382528
2023-10-19,29.148996
2023-10-20,26.711941
2023-10-23,25.573492
2023-10-24,26.628895
2023-10-25,24.390935
2023-10-26,24.709549
2023-10-27,22.967998
2023-10-30,24.490374
2023-10-31,26.621354
2023-11-01,27.478754
2023-11-02,32.351275
2023-11-03,36.636467
2023-11-06,34.701387
2023-11-07,33.918460
2023-11-08,32.965166
2023-11-09,30.812801
2023-11-10,32.908524
2023-11-13,33.323888
2023-11-14,42.063492
2023-11-15,42.772109
2023-11-16,40.464721
2023-11-17,42.424242
2023-11-20,43.302181
2023-11-21,41.388102
2023-11-22,43.128365
2023-11-24,44.702550
2023-11-27,43.560713
2023-11-28,43.742922
2023-11-29,45.019808
2023-11-30,45.940594
2023-12-01,50.551627
2023-12-04,52.362093
2023-12-05,49.886814
2023-12-06,50.070721
2023-12-07,51.145686
2023-12-08,52.207131
2023-12-11,52.490096
2023-12-12,51.967167
2023-12-13,57.587769
2023-12-14,61.381653
2023-12-15,59.428086
2023-12-18,59.088335
2023-12-19,62.514156
2023-12-20,59.767837
2023-12-21,62.224109
2023-12-22,63.525750
2023-12-26,65.308432
2023-12-27,65.647991
2023-12-28,65.902660
2023-12-29,64.516129
2024-01-02,64.243281
2024-01-03,60.968016
2024-01-04,61.137843
2024-01-05,60.628361
2024-01-08,62.846633
2024-01-09,61.477498
2024-01-10,61.619021
2024-01-11,60.498019
2024-01-12,60.559796
2024-01-16,58.019802
2024-01-17,56.181047
2024-01-18,56.803395
2024-01-19,57.765205
2024-01-22,60.339463
2024-01-23,59.813348
2024-01-24,58.710407
2024-01-25,60.367751
2024-01-26,60.226308
2024-01-29,62.404526
2024-01-30,60.565771
2024-01-31,57.070136
2024-02-01,59.502262
2024-02-02,57.736917
2024-02-05,54.298643
2024-02-06,56.532805
2024-02-07,55.442465
2024-02-08,56.601640
2024-02-09,58.394573
2024-02-12,61.090704
2024-02-13,54.406780
2024-02-14,58.050847
2024-02-15,61.366846
2024-02-16,59.954815
2024-02-20,57.989836
2024-02-21,57.860570
2024-02-22,57.747671
2024-02-23,58.601241
2024-02-26,58.274598
2024-02-27,59.526494
2024-02-28,58.201804
2024-02-29,59.526494
2024-03-01,59.892897
2024-03-04,59.425190
2024-03-05,58.129050
2024-03-06,58.833474
2024-03-07,60.073260
2024-03-08,60.270499
2024-03-11,60.326853
2024-03-12,59.166432
2024-03-13,59.431306
2024-03-14,56.346749
2024-03-15,57.162961
2024-03-18,55.799550
2024-03-19,56.981982
2024-03-20,60.698198
2024-03-21,61.655405
2024-03-22,59.656532
2024-03-25,59.290541
2024-03-26,58.845070
2024-03-27,63.014085
2024-03-28,64.000000
2024-04-01,62.158354
2024-04-02,60.112676
2024-04-03,59.893048
2024-04-04,59.808612
2024-04-05,59.966216
2024-04-08,60.951577
2024-04-09,61.796171
2024-04-10,56.306306
2024-04-11,57.122748
2024-04-12,54.266404
2024-04-15,51.631964
2024-04-16,50.084412
2024-04-17,48.551336
2024-04-18,48.875141
2024-04-19,50.928009
2024-04-22,52.673044
2024-04-23,55.149128
2024-04-24,54.445695
2024-04-25,52.995781
2024-04-26,53.586498
2024-04-29,54.287321
2024-04-30,51.222941
2024-05-01,52.459938
2024-05-02,54.987356
2024-05-03,56.279854
2024-05-06,57.752809
2024-05-07,58.005618
2024-05-08,57.820837
2024-05-09,59.657496
2024-05-10,58.770699
2024-05-13,58.686500
2024-05-14,60.325477
2024-05-15,61.087749
2024-05-16,61.452201
2024-05-17,61.452201
2024-05-20,61.305688
2024-05-21,60.381059
2024-05-22,60.145740
2024-05-23,56.290277
2024-05-24,57.422969
2024-05-28,56.374335
2024-05-29,53.206385
2024-05-30,55.191716
2024-05-31,56.870977
2024-06-03,56.407387
2024-06-04,54.436048
2024-06-05,55.723482
2024-06-06,55.359642
2024-06-07,53.204590
2024-06-10,52.896725
2024-06-11,52.030244
2024-06-12,54.718566
2024-06-13,52.773109
2024-06-14,50.294200
2024-06-17,51.219512
2024-06-18,50.434539
2024-06-20,49.453015
2024-06-21,50.154278
2024-06-24,51.122334
2024-06-25,49.102132
2024-06-26,49.508841
2024-06-27,51.277014
2024-06-28,53.185518
2024-07-01,50.954520
2024-07-02,51.206510
2024-07-03,50.939691
2024-07-05,49.593496
2024-07-08,50.714486
2024-07-09,49.957995
2024-07-10,52.562307
2024-07-11,58.190983
2024-07-12,59.983198
2024-07-15,61.971437
2024-07-16,66.909295
2024-07-17,66.041433
2024-07-18,63.038612
2024-07-19,61.219922
2024-07-22,63.300699
2024-07-23,63.730425
2024-07-24,61.056751
2024-07-25,62.800447
2024-07-26,64.738754
2024-07-29,63.631285
2024-07-30,63.826816
2024-07-31,64.329609
2024-08-01,59.776536
2024-08-02,54.677464
2024-08-05,47.387538
2024-08-06,49.636669
2024-08-07,47.150838
2024-08-08,51.927374
2024-08-09,50.628667
2024-08-12,49.217440
2024-08-13,51.942969
2024-08-14,51.342282
2024-08-15,54.837808
2024-08-16,55.188811
2024-08-19,56.751468
2024-08-20,55.285235
2024-08-21,57.114901
2024-08-22,55.785355
2024-08-23,59.893795
2024-08-26,59.905001
2024-08-27,58.966480
2024-08-28,57.672991
2024-08-29,58.677455
2024-08-30,59.537089
2024-09-03,55.146444
2024-09-04,54.799107
2024-09-05,53.695955
2024-09-06,50.683403
2024-09-09,51.645287
2024-09-10,51.101199
2024-09-11,51.101199
2024-09-12,52.829663
2024-09-13,56.047938
2024-09-16,56.370226
2024-09-17,57.624756
2024-09-18,57.103064
2024-09-19,60.077951
2024-09-20,58.502644
2024-09-23,57.878619
2024-09-24,58.145363
2024-09-25,56.267409
2024-09-26,57.883008
2024-09-27,59.120022
2024-09-30,58.952938
2024-10-01,56.597996
2024-10-02,56.570156
2024-10-03,55.261693
2024-10-04,57.667687
2024-10-07,55.898720
2024-10-08,55.425710
2024-10-09,55.982193
2024-10-10,55.620479
2024-10-11,58.203560
2024-10-14,58.699277
2024-10-15,58.488469
2024-10-16,60.739094
2024-10-17,60.416667
2024-10-18,60.677590
2024-10-21,58.344904
2024-10-22,58.094974
2024-10-23,56.900861
2024-10-24,56.845321
2024-10-25,56.123299
2024-10-28,58.733685
2024-10-29,57.678423
2024-10-30,57.261872
2024-10-31,54.580788
2024-11-01,54.664076
2024-11-04,54.938957
2024-11-05,57.174577
2024-11-06,62.819090
2024-11-07,62.201886
2024-11-08,62.361419
2024-11-11,63.102493
2024-11-12,61.191136
2024-11-13,60.099751
2024-11-14,58.421053
2024-11-15,56.137434
2024-11-18,56.128674
2024-11-19,56.528971
2024-11-20,56.679601
2024-11-21,58.575783
2024-11-22,60.365347
2024-11-25,62.340897
2024-11-26,61.251038
2024-11-27,62.029867
2024-11-29,62.786840
2024-12-02,62.962963
2024-12-03,61.791540
2024-12-04,62.316837
2024-12-05,60.696517
2024-12-06,61.370544
2024-12-09,62.137531
2024-12-10,61.253797
2024-12-11,60.900801
2024-12-12,59.906051
2024-12-13,59.088398
2024-12-16,58.524454
2024-12-17,57.517966
2024-12-18,50.622062
2024-12-19,50.248894
2024-12-20,52.309820
2024-12-23,51.633444
2024-12-24,53.183832
2024-12-26,54.288877
2024-12-27,52.933038
2024-12-30,51.798561
2024-12-31,52.283421
2025-01-02,52.061998
2025-01-03,54.316547
2025-01-06,53.871681
2025-01-07,52.295354
2025-01-08,50.746269
2025-01-10,46.462134
2025-01-13,46.891406
2025-01-14,49.392265
2025-01-15,52.098288
2025-01-16,53.062914
2025-01-17,54.041379
2025-01-21,56.689655
2025-01-22,55.295091
2025-01-23,56.150028
2025-01-24,55.819084
2025-01-27,56.150028
2025-01-28,55.267512
2025-01-29,54.728426
2025-01-30,55.984556
2025-01-31,54.455172
2025-02-03,52.386207
2025-02-04,54.147148
2025-02-05,55.524938
2025-02-06,55.001378
2025-02-07,52.989804
2025-02-10,53.691460
2025-02-11,53.441630
2025-02-12,51.431718
2025-02-13,53.854626
2025-02-14,53.634361
2025-02-18,54.227486
2025-02-19,53.606828
2025-02-20,52.285242
2025-02-21,47.975764
2025-02-24,46.694215
2025-02-25,46.995590
2025-02-26,47.066924
2025-02-27,44.915955
2025-02-28,46.543652
2025-03-03,42.853208
2025-03-04,39.349683
2025-03-05,40.936639
2025-03-06,38.033600
2025-03-07,39.658496
2025-03-10,33.480419
2025-03-11,32.615894
2025-03-12,32.993103
2025-03-13,29.798398
2025-03-14,33.895028
2025-03-17,36.740331
2025-03-18,35.082873
2025-03-19,37.282519
2025-03-20,36.454018
2025-03-21,35.201546
2025-03-24,39.221640
2025-03-25,38.117582
2025-03-26,37.334437
2025-03-27,36.506623
2025-03-28,31.972414
2025-03-31,31.705298
2025-04-01,32.210875
2025-04-02,34.344828
2025-04-03,24.861878
2025-04-04,17.132577
2025-04-07,15.128845
2025-04-08,13.575791
2025-04-09,21.737923
2025-04-10,17.560433
2025-04-11,19.555556
2025-04-14,21.071627
2025-04-15,21.676381
2025-04-16,20.750000
2025-04-17,21.861111
2025-04-21,18.750000
2025-04-22,22.549292
2025-04-23,24.042199
2025-04-24,26.492641
2025-04-25,26.067665
2025-04-28,27.121464
2025-04-29,27.925679
2025-04-30,26.844149
2025-05-01,27.502079
2025-05-02,31.530782
2025-05-05,30.468533
2025-05-06,28.713969
2025-05-07,29.431345
2025-05-08,32.852386
2025-05-09,32.880133
2025-05-12,39.395620
2025-05-13,40.072102
2025-05-14,38.391123
2025-05-15,40.205327
2025-05-16,41.675916
2025-05-19,41.313383
2025-05-20,40.992239
2025-05-21,35.153867
2025-05-22,35.052690
2025-05-23,33.878569
2025-05-27,38.425284
2025-05-28,36.751663
2025-05-29,37.316329
2025-05-30,37.018565
2025-06-02,36.260388
2025-06-03,38.825810
2025-06-04,37.576093
2025-06-05,36.984786
2025-06-06,40.387275
2025-06-09,41.426991
2025-06-10,43.224558
2025-06-11,42.146018
2025-06-12,41.924779
2025-06-13,37.500000
2025-06-16,39.784352
2025-06-17,37.468914
2025-06-18,38.132081
2025-06-20,37.945319
2025-06-23,39.878487
2025-06-24,42.435119
2025-06-25,40.011038
2025-06-26,43.598234
2025-06-27,43.941485
2025-06-30,44.146880
2025-07-01,47.930464
2025-07-02,50.385888
2025-07-03,51.652893
2025-07-07,49.146006
2025-07-08,50.481961
2025-07-09,51.996695
2025-07-10,53.056167
2025-07-11,50.867052
2025-07-14,51.142307
2025-07-15,47.288742
2025-07-16,48.392415
2025-07-17,50.686813
2025-07-18,49.931338
2025-07-21,50.000000
2025-07-22,52.828116
2025-07-23,55.393906
2025-07-24,51.756312
2025-07-25,52.016461
2025-07-28,51.124520
2025-07-29,49.465314
2025-07-30,46.765351
2025-07-31,44.797371
2025-08-01,41.785323
2025-08-04,44.824754
2025-08-05,45.631334
2025-08-06,45.110929
2025-08-07,44.331873
2025-08-08,45.494385
2025-08-11,44.891810
2025-08-12,50.082102
2025-08-13,54.279464
2025-08-14,52.106127
2025-08-15,51.271534
2025-08-18,51.763741
2025-08-19,52.091879
2025-08-20,52.173913
2025-08-21,51.584699
2025-08-22,58.563234
2025-08-25,56.635718
2025-08-26,57.209175
2025-08-27,58.137630
2025-08-28,57.751092
2025-08-29,58.067158
2025-09-02,56.589359
2025-09-03,56.737589
2025-09-04,58.183306
2025-09-05,58.817116
2025-09-08,58.181323
2025-09-09,57.310101
2025-09-10,56.614045
2025-09-11,60.418934
2025-09-12,58.172423
2025-09-15,57.344940
2025-09-16,57.340946
2025-09-17,57.135091
2025-09-18,60.842391
2025-09-19,58.555133
2025-09-22,59.549036
2025-09-23,59.245181
2025-09-24,58.821933
2025-09-25,56.921824
2025-09-26,58.729297
2025-09-29,58.170467
2025-09-30,58.181818
2025-10-01,58.111774
2025-10-02,57.588076
2025-10-03,59.111833
2025-10-06,58.527342
2025-10-07,56.957228
2025-10-08,58.198052
2025-10-09,56.030287
2025-10-10,49.621622
2025-10-13,52.972973
2025-10-14,56.471224
2025-10-15,56.560475
2025-10-16,52.051836
2025-10-17,52.387375
2025-10-20,56.433774
2025-10-21,57.185225
2025-10-22,56.202805
2025-10-23,57.131302
2025-10-24,58.290644
2025-10-27,58.425452
2025-10-28,56.792453
2025-10-29,52.466972
2025-10-30,52.398922
2025-10-31,52.384802
2025-11-03,51.185345
2025-11-04,49.366748
2025-11-05,51.482480
2025-11-06,48.867314
2025-11-07,50.889488
2025-11-10,51.671159
2025-11-11,53.272287
2025-11-12,53.380016
2025-11-13,51.130856
2025-11-14,50.780409
2025-11-17,46.497845
2025-11-18,47.358491
2025-11-19,46.278317
2025-11-20,44.303456
2025-11-21,49.244060
2025-11-24,49.649217
2025-11-25,53.925007
2025-11-26,54.866541
2025-11-28,55.597417
2025-12-01,54.158816
2025-12-02,53.902045
2025-12-03,56.781485
2025-12-04,57.023681
2025-12-05,56.954533
2025-12-08,55.970952
2025-12-09,56.739306
2025-12-10,59.322034
2025-12-11,60.892953
2025-12-12,59.887157
2025-12-15,58.940575
2025-12-16,58.104470
2025-12-17,57.747238
2025-12-18,57.873486
2025-12-19,57.062147
2025-12-22,58.165187
2025-12-23,57.142857
2025-12-24,57.949960
2025-12-26,58.084477
2025-12-29,57.335128
2025-12-30,56.716016
2025-12-31,55.684267
2026-01-02,55.792026
2026-01-05,58.189655
2026-01-06,59.359009
2026-01-07,57.754443
2026-01-08,60.705629
2026-01-09,61.900915
2026-01-12,61.523963
2026-01-13,60.710441
2026-01-14,62.291555
2026-01-15,63.888142
2026-01-16,62.771958
2026-01-20,60.488853
2026-01-21,63.326169
2026-01-22,64.187919
2026-01-23,62.506710
2026-01-26,62.117962
2026-01-27,61.200429
2026-01-28,59.673098
2026-01-29,59.973226
2026-01-30,59.062918
2026-02-02,59.957116
2026-02-03,59.217578
2026-02-04,59.924993
2026-02-05,57.759314
2026-02-06,59.887460
2026-02-09,60.455764
2026-02-10,60.342980
2026-02-11,59.447869
2026-02-12,57.410882
2026-02-13,57.800375
2026-02-17,57.715967
2026-02-18,58.578300
2026-02-19,58.487036
2026-02-20,57.979150
2026-02-23,55.558525
2026-02-24,56.238312
2026-02-25,57.249666
2026-02-26,58.244397
2026-02-27,56.826667
2026-03-02,57.024793
2026-03-03,54.993342
2026-03-04,55.851064
2026-03-05,53.844107
2026-03-06,50.972555
2026-03-09,50.732357
2026-03-10,49.693905
2026-03-11,48.378522
2026-03-12,46.198830
2026-03-13,45.288028
2026-03-16,46.300716
2026-03-17,46.604775
2026-03-18,43.675418
2026-03-19,44.041314
2026-03-20,41.854305
2026-03-23,45.408838
2026-03-24,45.264550
2026-03-25,45.956660
2026-03-26,44.887715
2026-03-27,41.785526
2026-03-30,41.851852
2026-03-31,45.134849
2026-04-01,46.286016
2026-04-02,47.421317
2026-04-06,47.753700
2026-04-07,48.006337
2026-04-08,52.084433
2026-04-09,52.965990
2026-04-10,52.043238
2026-04-13,54.006326
2026-04-14,54.741834
2026-04-15,54.555029
2026-04-16,55.257624
2026-04-17,58.562811
2026-04-20,58.704772
2026-04-21,57.247706
2026-04-22,57.977469
2026-04-23,56.966998
2026-04-24,56.567242
2026-04-27,56.802721
2026-04-28,56.271275
2026-04-29,54.409840
2026-04-30,56.081611
2026-05-01,56.395501
2026-05-04,54.707113
2026-05-05,56.235294
2026-05-06,58.061144
2026-05-07,57.157785
2026-05-08,56.963679
2026-05-11,54.992159
2026-05-12,54.393305
2026-05-13,53.033473
2026-05-14,53.619023
2026-05-15,51.109950
2026-05-18,52.206843
2026-05-19,50.653083
2026-05-20,53.474399
2026-05-21,54.440961
2026-05-22,55.221932
2026-05-26,56.758873
2026-05-27,56.952779
2026-05-28,58.226858
2026-05-29,57.507821
2026-06-01,56.774362
2026-06-02,56.180068
2026-06-03,54.124382
2026-06-04,56.990367
2026-06-05,55.433933
2026-06-08,55.173312
2026-06-09,56.997654
2026-06-10,55.793651
2026-06-11,57.668874
2026-06-12,57.471895
2026-06-15,57.095800
2026-06-16,56.986001
2026-06-17,55.915454
2026-06-18,57.260500
2026-06-22,56.813187
2026-06-23,57.464944
2026-06-24,58.514443
2026-06-25,58.409028
2026-06-26,60.865968
